Uniq Id,Destination,Itinerary,Places Covered,Hotel_details,cost_per_person,Places_to_visit,weather
e47b8dbd9cf7ab561ff3ee1c1c441da4,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 2N Chandigarh,Shimla|Manali|Chandigarh,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Solang Valley Resort:3.8|Ramada Plaza Chandigarh:4",23986.5, Pinjore Gardens | Mall road | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Hadimba Temple | Tibetan Monastery | Vanvihar | Mall road | Solang Valley ,cool
524f54bf6b04f0d7af19eeb8c2d7ea33,Shimla|Manali|Amritsar,2N Shimla . 3N Manali . 1N Amritsar,Shimla|Manali|Amritsar,Kyriad Hotel Shimla (A unit of Hotel C K Int.):3.5|Snow Valley Resorts:4.4|CSJS Inn By Krishna Group Of Hotels:4.3,11212.5, Mall road | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Solang Valley | Hadimba Temple | Jagatsukh | Vashishth Kund | Tibetan Monastery ,cool
77711e345cf5e933c2bf98edc006273e,Goa,3N Goa,Goa,Deltin Suites:4.2,9555.5, North Goa Sightseeing by an MUV - For North Goa Hotels - MMT | South Goa Sightseeing by an MUV - For North Goa Hotels - MMT ,hot
96b365b82427cb9d5b5b9ad6f318dfeb,Amritsar,2N Amritsar,Amritsar,Evoke Avaas Lifestyle:3.7,8683.0, DURGIANA MANDIR | Ram Tirth | Wagah Border | Delicious Punjabi Meal by Home Chef Nidhi Mahadev | Golden Temple | Jalianwalla bagh | Partition museum | Gobindgarh fort | INDIA GATE ,moderate
882967ce9ce1412b226ea6c83c2a23c7,Goa,2N Goa,Goa,Santana Beach Resort:4.5,6156.0, Hyderabad to Goa Bus Ticket - MMT | Jet Ski and Ringo Ride at Calangute Beach - MMT | Goa to Hyderabad Bus Ticket - MMT ,hot
2a4626ec6e6e7bf752f50f305f6359de,Goa,2N Goa,Goa,HARD ROCK HOTEL GOA:4.2,14983.5, MMT - Wind Surfing - October to May ,hot
4a62c69e484df854d602a6133996868b,Shillong|Guwahati,3N Shillong . 1N Guwahati,Shillong|Guwahati,Hotel Pegasus Crown:2.9|Hotel Atithi:4.2,16408.0, WardÛªs Lake | Botanical Garden | Lady Hydari Park | Assam State Zoo | Assam State Museum | Shillong Peak | Golf Course | Elephant Falls | Sri Bhimeswar Panchadhara Shiva Dham | Dwadas Jyotirlinga ,moderate
6894611582eb54f408da144cf609415a,Ajmer|Jaipur,1N Ajmer . 2N Jaipur,Ajmer|Jaipur,Pratap Mahal - IHCL SeleQtions:4.1|RAMADA JAIPUR:4.1,11158.5, Ajmer Sharif | Nasiyan Jain Temple | Ana Sagar Lake | Amer Fort | City Palace | Hawa Mahal | Jantar Mantar | Albert Hall Museum ,hot
645f59a1c60ef30464fca0655ca0bb39,Jaipur|Jodhpur|Udaipur,2N Jaipur . 2N Jodhpur . 2N Udaipur,Jaipur|Jodhpur|Udaipur,Red Fox Hotel - MMT Holiday Special:3.8|Shree Ram International:3.7|Hotel Horizon:,17118.5, City Palace | Hawa Mahal | Jantar Mantar | Rajasthan - Convenience Value Pack - SUV - MMT | Albert Hall Museum | Amer Fort | Mehrangarh Fort | Jaswant Thada | Umaid Bhawan Palace | Ranakpur Jain Temples ,hot
2bda2cc43415ab4dbed481a48a07d1ec,Ajmer|Jaipur,1N Ajmer . 2N Jaipur,Ajmer|Jaipur,Hotel Plaza Inn:3.9|Leisure Inn Grand Chanakya:4,7999.5, Ajmer Sharif | Nasiyan Jain Temple | Ana Sagar Lake | Amer Fort | City Palace | Hawa Mahal | Jantar Mantar | Albert Hall Museum ,hot
0a71926f7e895b53132b63f050ff6fb3,Nainital,3N Nainital,Nainital,The Naini Retreat By Leisure Hotels:4.2,12995.0, Naina devi Temple | Mall road | Naini Lake | Nainital Zoo | Eco Cave Garden | Sattal | Bhimtal | Naukuchiatal ,cool
ddea6b4cfbfe630ce52d90d85487d6d6,Manali,3N Manali,Manali,Snow Valley Resorts:4.4,5977.0, Vashishth Kund | Hadimba Temple | Tibetan Monastery | Personal Photoshoot in Manali | Solang Valley ,cool
8df75f449bdc7de4b707c8237ad0c0f2,Darjeeling,2N Darjeeling,Darjeeling,Ramada by Wyndham Darjeeling Gandhi Road:4.4,15224.5, Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Japanese Temple | Peace Pagoda | Gombu Rock | Happy valley Tea Estate ,moderate
87479340d299aea6e9ea08320a8ce76f,Goa,3N Goa,Goa,Estrela Do Mar Beach Resort - A Beach Property:4,8295.0, North Goa Sightseeing by an MUV - For North Goa Hotels - MMT ,hot
208eb450e6f9e9b34c61e68474bece8f,Jaipur,3N Jaipur,Jaipur,Leisure Inn Grand Chanakya:4,17944.0, Rajasthan - Convenience Value Pack - SUV - MMT | Walking and Food Tasting Tour - MMT | Hawa Mahal | City Palace | Jantar Mantar | Amer Fort | Dinner at Padao in Nahargarh Fort (With Transfers) - MMT | Personal Photoshoot at Amer Fort - MMT | Jeep Safari in a Village - MMT | Hot Air Balloon Ride (With Transfers) - MMT ,hot
5f4a4102a4dd7e968f5ff8924a31eb3c,Shillong|Guwahati,3N Shillong . 2N Guwahati,Shillong|Guwahati,OYO 43457 Stone Crest Homestay:5|Hotel Atithi:4.2,20694.0," Umiam Lake | Laitlum Canyon Visit (With Transfers) | Seven Sister Falls | Ka Khoh Ramhah | Eco Park | Nohkalikai Waterfalls, Cherrapunji | Mawsmai Cave, Cherrapunji ",moderate
9075548a592959d1acbcaa5b5a800992,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,24755.0, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Cricket Stadium | Norbulingka Institute | Kangra Art Museum ,cool
db0db2740e133df1b827028c31d92c13,Darjeeling,4N Darjeeling,Darjeeling,Ramada by Wyndham Darjeeling Gandhi Road:4.4,23264.0, Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda | Mirik | Rock Garden ,moderate
240b0640d7d173bc4c70fa5faf1ac0e9,Udaipur,2N Udaipur,Udaipur,Hotel Horizon:3.7,5311.5, Cable Car Ride & Fort Tour Near Lake Pichola (With Lunch & Transfers) - MMT ,hot
35e38ea689dd404272e524ad64e80600,Goa,3N Goa,Goa,Novotel Goa Resort & Spa:4.2,15266.0, Authentic Goan meal by Home Chef Aditi Malhotra (With Transfers) - MMT ,hot
3e12725a68d9a511e2d0cfc00cdb04d2,Srinagar,5N Srinagar,Srinagar,The Orchard Retreat & Spa:4.6,15670.5, Dal Lake | Sonmarg | Gondola Point | Mughal Gardens | Cheshma Shahi | Nishat Bagh | Shankaracharya Temple | Shalimar Garden ,moderate
b5422a32731187d917cdfba06d041d1a,Chandigarh|Manali|Shimla,1N Chandigarh . 3N Manali . 2N Shimla,Chandigarh|Manali|Shimla,Hotel 6 Chandigarh Zirakpur(Medallion):4|Snow Valley Resorts:4.4|Summit Thistle Villa Resort & Spa:4.3,20435.5, Sukhna Lake | Rock Garden | Pandoh Dam | Hadimba Temple | Tibetan Monastery | Vanvihar | Mall road | Vashishth Kund | Personal Photoshoot in Manali | Romantic Open Air Lunch by River Beas | Himachal - Convenience Value Pack - Sedan - MMT | Solang Valley | Dinner Under the Stars (With Transfers) ,cool
3db6fd91f225e90535e3acf9ee66e05f,Chandigarh|Shimla|Manali,1N Chandigarh . 2N Shimla . 3N Manali,Chandigarh|Shimla|Manali,Red Fox Hotel Chandigarh:4|Hotel Baljees Regency:4.2|Hotel Vintage:4,10732.5, Rock Garden | Rose Garden | Sukhna Lake | Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Vashishth Kund | Hadimba Temple | Magical lake safari tour ,cool
e4fa64d9f8e5e821f2ee8b3aff5c8810,Amritsar,2N Amritsar,Amritsar,Hotel Sapphire:3.7,9449.5, DURGIANA MANDIR | Wagah Border | Ram Tirth | Golden Temple | Jalianwalla bagh | Gobindgarh fort ,moderate
0dc0c2de7eb2e48ae493d571d2dc1648,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,26924.0, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Cricket Stadium | Norbulingka Institute | Kangra Art Museum ,cool
c91ea570b48d92406252829e5a6e18a1,Darjeeling,3N Darjeeling,Darjeeling,Hotel Shanti Palace:2.4,13305.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Peace Pagoda | Japanese Temple | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Guided Tibetan Monastery Visit (With Transfers) | Mirik ,moderate
9381c8582fc5bcce53f571f07e1e4fc2,Jaipur,3N Jaipur,Jaipur,Golden Tulip Jaipur:4.1,9495.0, Dinner at Padao in Nahargarh Fort (With Transfers) - MMT | City Palace | Jantar Mantar | Hawa Mahal | Half Day Trip to Bisalpur Dam - MMT | Amer Fort | Ticket to Light and Sound Show at Amer Fort - MMT ,hot
8111baf0b77532bca8646e7fc4619e60,Jaipur,3N Jaipur,Jaipur,Lemon Tree Premier Jaipur:4.4,10036.5, Hawa Mahal | City Palace | Jantar Mantar | Amer Fort | Home Chef - Enjoy a traditional Rajasthani meal with a Royal Family - MMT ,hot
f65b2bf64f5b027b1112b3f77820f33e,Shillong|Guwahati,3N Shillong . 2N Guwahati,Shillong|Guwahati,OYO 43457 Stone Crest Homestay:5|Hotel Atithi:4.2,14692.5," Umiam Lake | Seven Sister Falls | Ka Khoh Ramhah | Eco Park | Nohkalikai Waterfalls, Cherrapunji | Mawsmai Cave, Cherrapunji ",moderate
3cde66720bd4d4aebc22b675a04768cf,Gangtok,6N Gangtok,Gangtok,"Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:",15198.5," Changu Lake - Excursion | Baba Mandir | Rumtek Monastery | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Bhakthang Waterfall | Ropeway | Directorate of Handicrafts and Handloom | Seven Sister Waterfall | Tashi View Point | Buddha Park, Ravangla | Ralang Monastery ",moderate
9f77e692c420204388bfe305906f4b85,Guwahati|Shillong,1N Guwahati . 3N Shillong,Guwahati|Shillong,Hotel Rains Inn:4|HOTEL GATEWAY SHILLONG:3.4,16997.0, Umiam Lake ,moderate
89f17c652949c830ad0f9ecfd504e83c,Darjeeling|Gangtok,2N Darjeeling . 3N Gangtok,Darjeeling|Gangtok,R.J Resorts Ltd.:3.9|Summit Denzong Hotel & Spa:4.1,17948.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Happy valley Tea Estate | Toy Train Ride in Darjeeling | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Rumtek Monastery | Directorate of Handicrafts and Handloom ,moderate
dbc3354525bb0f0bc2e2dcdfd286bdfc,Jaipur|Bikaner,2N Jaipur . 1N Bikaner,Jaipur|Bikaner,Golden Tulip Jaipur:4.1|Narendra Bhawan by MRS Group:4.6,13879.5, Elephant Safari & Interaction with Elephants at Dera Amer - MMT | Amer Fort | Hawa Mahal | City Palace | Jantar Mantar | Dinner at 1135AD Restaurant in Amer Fort - MMT | Karni Mata Temple | Junargarh Fort ,hot
6b1930bf4a9e99a02dcd0a7c3cb13560,Srinagar,3N Srinagar,Srinagar,The Pride Inn:4.2,6862.5, Dal Lake | Mughal Gardens | Cheshma Shahi | Nishat Bagh | Shalimar Garden | Shankaracharya Temple | Dal Lake | Gondola Point ,moderate
28f830eca8081d0ba13e585646f5ea78,Jaipur,3N Jaipur,Jaipur,Red Fox Hotel - MMT Holiday Special:,10501.5, Hawa Mahal | City Palace | Jantar Mantar | Amer Fort | Motorcycle Tour to Sambhar Lake with Lunch at Fort Sawarda ,hot
113d486bc9e48bc1e5b5d6370eba6c9e,Guwahati|Shillong,1N Guwahati . 3N Shillong,Guwahati|Shillong,Hotel Dynasty:3.7|Hotel Polo Towers:3.8,18598.0, Umiam Lake ,moderate
66eda6edf8bff81565090c438b5eae50,Srinagar,5N Srinagar,Srinagar,Vivanta Dal View:4.7,33623.0, Dal Lake | Sonmarg | Gondola Point | Mughal Gardens | Cheshma Shahi | Nishat Bagh | Shankaracharya Temple | Shalimar Garden ,moderate
4e206d919ffbd117ee88b13a317a5b03,Mysore,2N Mysore,Mysore,The Quorum:3.5,9698.5, Mysore Palace | Chamundi Hills | Bull Temple ,moderate
0e1d5ceaf65749c77f850898b5a01c58,Gangtok|Darjeeling,2N Gangtok . 3N Darjeeling,Gangtok|Darjeeling,Lemon Tree Hotel  Gangtok:4.3|Ramada by Wyndham Darjeeling Gandhi Road:4.4,31156.5, Changu Lake - Excursion | Baba Mandir | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom | Bhakthang Waterfall | Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda ,moderate
40e1284fa634b65b7383b65182ca8c49,Goa,3N Goa,Goa,The Grand Leoney Resort:4.2,7778.5, Bondla Sanctuary - For North Goa Hotels - WagonR/Similar ,hot
8e213e15e51fe73a17a03507c5edb5dd,Gangtok|Darjeeling,2N Gangtok . 2N Darjeeling,Gangtok|Darjeeling,Mayfair Spa Resort & Casino:4.5|R.J Resorts Ltd.:3.9,40481.5, Changu Lake - Excursion | Baba Mandir | Snacks at Changu lake (Winter Special) | Tashi View Point | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Bhakthang Waterfall | Directorate of Handicrafts and Handloom | Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda ,moderate
f6826d2c87c091cbcbe26b068a2846af,Goa,2N Goa,Goa,SinQ - The Party Hotel (No Stags Allowed):4.1,7283.0, Crab Catching in Goa (With Refreshments) - MMT ,hot
4dfc1acbe068717e61e39feccd597af2,Manali|Shimla,2N Manali . 2N Shimla,Manali|Shimla,Larisa Resort:4.5|The Oberoi Cecil:4.7,18097.5, Pandoh Dam | Solang Valley | Pandoh Dam | Kufri | Viceregal Lodge | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Mall road | Rock Garden | Sukhna Lake ,cool
8911f801e7bf5756569f10aa691c3e4f,Shimla,3N Shimla,Shimla,The Oberoi Cecil:4.7,20839.5, Kufri | Viceregal Lodge | Mall road | Personal Photoshoot in Shimla ,cool
661fa3e8824dbb4dad4c7ee0a286b028,Goa,3N Goa,Goa,"AMARA GRAND BAGA, GOA- MMT Holidays Special:",8891.5, MMT - Candid Photographer in Goa ,hot
d7006ec083e8a1d6851f432e0be226b6,Gangtok|Darjeeling,3N Gangtok . 2N Darjeeling,Gangtok|Darjeeling,JAGJEET DEWACHEN RETREAT:4.3|Summit Swiss Heritage Hotel & Spa:4.1,19177.5, Changu Lake - Excursion | Baba Mandir | Visit to Lake Tsomgo with Yak Safari | Snacks at Changu lake (Winter Special) | Rumtek Monastery | Do Drul | Namgayal Institute of Tibetology | Flower Exhibition | Directorate of Handicrafts and Handloom ,moderate
c4cdeb75d744dcb24df954f19577a667,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 2N Chandigarh,Shimla|Manali|Chandigarh,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.5|Ramada Plaza Chandigarh:4",23328.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Hadimba Temple | Tibetan Monastery | Vanvihar | Mall road | Vashishth Kund | Solang Valley ,cool
d504730eac66979acfb33dd44bcedd80,Udaipur,2N Udaipur,Udaipur,Hotel Horizon:3.7,7165.5," Day Outing at Krishna Ranch (With Transfers, Horse Riding, Dinner & Bonfire) - MMT ",hot
6380dd5d82a9b0d457096d15b92d504e,Shillong|Guwahati,2N Shillong . 2N Guwahati,Shillong|Guwahati,M Crown Hotel Shillong:3.8|Kiranshree Grand:4.5,25598.5, Umiam Lake ,moderate
11127240d542848422bbb3c9e28ca1ac,Jaipur,2N Jaipur,Jaipur,Park Regis Jaipur - MMT Holidays Special:,5473.0, Return Volvo Tickets ex Delhi | Hawa Mahal | City Palace | Jantar Mantar | Amer Fort ,hot
f4bd1f0ffcab0e5979283126033a0086,Goa,2N Goa,Goa,Nazri Resort:3.9,11072.5, MMT - Wind Surfing - October to May ,hot
a5ade49221a0aa71500cffdca67d2e64,Shimla|Manali|Dharamshala|Chandigarh,2N Shimla . 3N Manali . 2N Dharamshala . 1N Chandigarh,Shimla|Manali|Dharamshala|Chandigarh,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.5|Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9|Ramada Plaza Chandigarh:4",23456.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Jakhoo Temple | Mall road | Vashishth Kund | Hadimba Temple | Solang Valley ,cool
12d6f2ff1183a5914195c6ef41c863c7,Amritsar,2N Amritsar,Amritsar,Evoke Avaas Lifestyle:3.7,7452.5, DURGIANA MANDIR | Wagah Border | Ram Tirth | Golden Temple | Jalianwalla bagh | Gobindgarh fort ,moderate
e964e51b289ab223518333c88e0eb6bc,Shimla|Manali|Dharamshala,2N Shimla . 3N Manali . 2N Dharamshala,Shimla|Manali|Dharamshala,Kyriad Hotel Shimla (A unit of Hotel C K Int.):3.5|Snow Valley Resorts:4.4|Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,15920.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley | Hadimba Temple | Tibetan Monastery | Vashishth Kund ,cool
042caef394b8f487d956e8198422610f,Udaipur|Jodhpur,3N Udaipur . 2N Jodhpur,Udaipur|Jodhpur,The Ananta:4.4|Indana Palace Jodhpur:4.3,20339.0, Fateh Sagar Lake | Saheliyon ki Bari | Sajjangarh Palace | Jaswant Thada ,hot
2a1661384fe1d2d51041aa51f887bfbc,Darjeeling|Gangtok,4N Darjeeling . 3N Gangtok,Darjeeling|Gangtok,R.J Resorts Ltd.:3.9|Mayfair Spa Resort & Casino:4.5,56938.5, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Mirik | Pashupati Market ,moderate
739305d5d3ffc4baeef420265b2bfd38,Guwahati,1N Guwahati,Guwahati,Hotel Dynasty:3.7,11312.0, Kamakhya Temple ,moderate
a2872fdc38aca3462b204328311bdce0,Darjeeling|Gangtok,3N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,Ramada by Wyndham Darjeeling Gandhi Road:4.4|Mayfair Spa Resort & Casino:4.5,38577.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Mirik | Pashupati Market | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom | Bhakthang Waterfall ,moderate
d22b09238c805b3b3872092afe6bb42d,Goa,2N Goa,Goa,Novotel Goa Resort & Spa:4.1,12277.0, MMT - Candid Photographer in Goa ,hot
a37185f9c736a01347832b94cd49399c,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,The Oberoi Cecil:4.7|Larisa Resort:4.5|Ramada Plaza Chandigarh:4,25122.0, Himachal - Convenience Value Pack - Sedan - MMT | Kufri | Mall road | Viceregal Lodge | Hadimba Temple | Jagatsukh | Vashishth Kund | Tibetan Monastery | Personal Photoshoot in Manali | Solang Valley ,cool
41c0c778519c0c95a5c303aef863f849,Shimla|Manali|Amritsar,3N Shimla . 3N Manali . 2N Amritsar,Shimla|Manali|Amritsar,Kyriad Hotel Shimla (A unit of Hotel C K Int.):3.5|Snow Valley Resorts:4.4|CSJS Inn By Krishna Group Of Hotels:4.3,18613.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley ,cool
4ade5110a79db35473fe3899b06ae2a8,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,6995.5, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute ,cool
bd8ce09c379cadeca90f6401b5bda28a,Manali,3N Manali,Manali,The Himalayan:4.4,13416.5, Vashishth Kund | Hadimba Temple | Tibetan Monastery | Dinner Under the Stars (With Transfers) | Solang Valley ,cool
86c5178fa14671bc346a9bfbda6b42d8,Gangtok|Darjeeling,2N Gangtok . 2N Darjeeling,Gangtok|Darjeeling,"Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:4.1|Summit Swiss Heritage Hotel & Spa:",23117.0, Changu Lake - Excursion | Baba Mandir | Snacks at Changu lake (Winter Special) | Tashi View Point | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Bhakthang Waterfall | Directorate of Handicrafts and Handloom | Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda ,moderate
2fa26774b710eec5fb43dba97bb548b7,Jaipur|Jodhpur|Udaipur,2N Jaipur . 1N Jodhpur . 2N Udaipur,Jaipur|Jodhpur|Udaipur,RAMADA JAIPUR:4.1|Indana Palace Jodhpur:4.3|The Ananta:4.4,19674.0, City Palace | Hawa Mahal | Jantar Mantar | Amer Fort | Walking and Food Tasting Tour - MMT | Mehrangarh Fort | Jaswant Thada | Ranakpur Jain Temples ,hot
6a0b7f1517d04325241a2deaac2e06cf,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,Summit Thistle Villa Resort & Spa:4.3|Snow Valley Resorts:4.4|Hotel 6 Chandigarh Zirakpur(Medallion):4,18682.0, Mall road | Kufri | Annadale | Viceregal Lodge | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Hadimba Temple | Jagatsukh | Vashishth Kund | Tibetan Monastery | Solang Valley | Romantic Open Air Lunch by River Beas ,cool
e7af99627ca827fc952ea10cda373768,Mysore|Bangalore,2N Mysore . 2N Bangalore,Mysore|Bangalore,"Country Inn And Suites By Radisson, Mysore:4.2|The Chancery Pavilion:3.8",15574.5, Chamundi Hills | Mysore Zoo | St. Philomena Church | Mysore Palace | Brindavan Gardens | Lal Bagh Botanical Garden | Cubbon Park | Vidhana Soudha | Ulsoor Lake ,moderate
11c1bf6c062473ede4a649a8764a4b46,Goa,5N Goa,Goa,Keys Select Ronil Resort:3.7,11257.0, North Goa Sightseeing by an MUV - For North Goa Hotels - MMT ,hot
a3be3c21cf48f88573f3d46be9a919dd,Dharamshala,2N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,23174.0, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute | Mall Road ,cool
7553750502eed3ef095a30d0f14886f1,Gangtok|Darjeeling,2N Gangtok . 2N Darjeeling,Gangtok|Darjeeling,"Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:4|Omega Residency:",19652.0, Changu Lake - Excursion | Baba Mandir | Snacks at Changu lake (Winter Special) | Tashi View Point | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Bhakthang Waterfall | Directorate of Handicrafts and Handloom | Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda ,moderate
